User,Tweets,Link to Tweet,Date/Time
@realDonaldTrump,Great meeting w/ NATO Sec. Gen. We agreed on the importance of getting countries to pay their fair share &amp; focus on… https://t.co/G9TdjWezmH,http://twitter.com/realDonaldTrump/status/852277347587952640,"April 12, 2017 at 05:48PM"
@realDonaldTrump,Economic confidence is soaring as we unleash the power of private sector job creation and stand up for the American Workers. #AmericaFirst,http://twitter.com/realDonaldTrump/status/852297762599313409,"April 12, 2017 at 07:09PM"
@realDonaldTrump,"One by one we are keeping our promises - on the border, on energy, on jobs, on regulations. Big changes are happening!",http://twitter.com/realDonaldTrump/status/852297935219982336,"April 12, 2017 at 07:10PM"
@realDonaldTrump,"Jobs are returning, illegal immigration is plummeting, law, order and justice are being restored. We are truly making America great again!",http://twitter.com/realDonaldTrump/status/852318522139168769,"April 12, 2017 at 08:32PM"
@realDonaldTrump,"I have great confidence that China will properly deal with North Korea. If they are unable to do so, the U.S., with its allies, will! U.S.A.",http://twitter.com/realDonaldTrump/status/852508752142114816,"April 13, 2017 at 09:08AM"
@realDonaldTrump,Things will work out fine between the U.S.A. and Russia. At the right time everyone will come to their senses &amp; there will be lasting peace!,http://twitter.com/realDonaldTrump/status/852510810287075329,"April 13, 2017 at 09:16AM"
@realDonaldTrump,It was a great honor to welcome Atlanta's heroic first responders to the White House this afternoon! https://t.co/ZtC14AJ0xs,http://twitter.com/realDonaldTrump/status/852602568433950720,"April 13, 2017 at 03:21PM"
@realDonaldTrump,RT @DRUDGE_REPORT: GREAT AGAIN: FEDS ARREST MURDER SUSPECT IN 'FAST AND FURIOUS' SCANDAL... https://t.co/clOLxTE3D4,http://twitter.com/realDonaldTrump/status/852722680851779584,"April 13, 2017 at 11:18PM"
@realDonaldTrump,Weekly Address- https://t.co/tpZ7eqJLUH https://t.co/B2NQzj53ft,http://twitter.com/realDonaldTrump/status/852985162870738944,"April 14, 2017 at 04:41PM"
@realDonaldTrump,RT @FLOTUS: Looking forward to hosting the annual Easter Egg Roll at the @WhiteHouse on Monday! https://t.co/nz7vucugx9,http://twitter.com/realDonaldTrump/status/853001499747725317,"April 14, 2017 at 05:46PM"
@realDonaldTrump,Why would I call China a currency manipulator when they are working with us on the North Korean problem? We will see what happens!,http://twitter.com/realDonaldTrump/status/853583417916755968,"April 16, 2017 at 08:18AM"
@realDonaldTrump,Happy Easter to everyone!,http://twitter.com/realDonaldTrump/status/853584968047636480,"April 16, 2017 at 08:24AM"
@realDonaldTrump,I did what was an almost an impossible thing to do for a Republican-easily won the Electoral College! Now Tax Returns are brought up again?,http://twitter.com/realDonaldTrump/status/853595628655587334,"April 16, 2017 at 09:07AM"
@realDonaldTrump,Someone should look into who paid for the small organized rallies yesterday. The election is over!,http://twitter.com/realDonaldTrump/status/853597199619543041,"April 16, 2017 at 09:13AM"
@realDonaldTrump,"Our military is building and is rapidly becoming stronger than ever before. Frankly, we have no choice!",http://twitter.com/realDonaldTrump/status/853604334944354305,"April 16, 2017 at 09:41AM"
@realDonaldTrump,"The recent Kansas election (Congress) was a really big media event, until the Republicans won. Now they play the same game with Georgia-BAD!",http://twitter.com/realDonaldTrump/status/853771244579282944,"April 16, 2017 at 08:45PM"
@realDonaldTrump,"""The first 90 days of my presidency has exposed the total failure of the last eight years of foreign policy!"" So true. @foxandfriends",http://twitter.com/realDonaldTrump/status/853942936337350656,"April 17, 2017 at 08:07AM"
@realDonaldTrump,"A great book for your reading enjoyment: ""REASONS TO VOTE FOR DEMOCRATS"" by Michael J. Knowles.",http://twitter.com/realDonaldTrump/status/853944453538750464,"April 17, 2017 at 08:13AM"
@realDonaldTrump,The Fake Media (not Real Media) has gotten even worse since the election. Every story is badly slanted. We have to hold them to the truth!,http://twitter.com/realDonaldTrump/status/853945633903923200,"April 17, 2017 at 08:17AM"
@realDonaldTrump,"The super Liberal Democrat in the Georgia Congressioal race tomorrow wants to protect criminals, allow illegal immigration and raise taxes!",http://twitter.com/realDonaldTrump/status/853964023846588420,"April 17, 2017 at 09:31AM"
@realDonaldTrump,RT @DRUDGE_REPORT: TRUMP APPROVAL HITS 50% https://t.co/TruX3WzR3U,http://twitter.com/realDonaldTrump/status/853965129024712704,"April 17, 2017 at 09:35AM"
@realDonaldTrump,"TRUMP APPROVAL HITS 50%
https://t.co/vjZkGTyQb9",http://twitter.com/realDonaldTrump/status/854101790886948866,"April 17, 2017 at 06:38PM"
@realDonaldTrump,"See you tomorrow Wisconsin!

'Trump spurs small-business optimism in Milwaukee area'
https://t.co/JUxhO3oqjO",http://twitter.com/realDonaldTrump/status/854102644394254341,"April 17, 2017 at 06:41PM"
@realDonaldTrump,"With eleven Republican candidates running in Georgia (on Tuesday) for Congress, a runoff will be a win. Vote ""R"" for lower taxes &amp; safety!",http://twitter.com/realDonaldTrump/status/854157191053553666,"April 17, 2017 at 10:18PM"
@realDonaldTrump,The weak illegal immigration policies of the Obama Admin. allowed bad MS 13 gangs to form in cities across U.S. We are removing them fast!,http://twitter.com/realDonaldTrump/status/854268119774367745,"April 18, 2017 at 05:39AM"
@realDonaldTrump,I will be interviewed on @foxandfriends by @ainsleyearhardt starting at 6:00 A.M. Enjoy!,http://twitter.com/realDonaldTrump/status/854270321620287490,"April 18, 2017 at 05:48AM"
@realDonaldTrump,"Democrat Jon Ossoff would be a disaster in Congress. VERY weak on crime and illegal immigration, bad for jobs and wants higher taxes. Say NO",http://twitter.com/realDonaldTrump/status/854283110191685634,"April 18, 2017 at 06:38AM"
@realDonaldTrump,Republicans must get out today and VOTE in Georgia 6. Force runoff and easy win! Dem Ossoff will raise your taxes-very bad on crime &amp; 2nd A.,http://twitter.com/realDonaldTrump/status/854284952539725828,"April 18, 2017 at 06:46AM"
@realDonaldTrump,"Just learned that Jon @Ossoff, who is running for Congress in Georgia, doesn't even live in the district. Republicans, get out and vote!",http://twitter.com/realDonaldTrump/status/854433960566431746,"April 18, 2017 at 04:38PM"
@realDonaldTrump,"#BuyAmericanHireAmerican🇺🇸
Watch➡️https://t.co/AUqYcrgeyn https://t.co/rf9aivVb7g",http://twitter.com/realDonaldTrump/status/854438452661809152,"April 18, 2017 at 04:56PM"
@realDonaldTrump,"Despite major outside money, FAKE media support and eleven Republican candidates, BIG ""R"" win with runoff in Georgia. Glad to be of help!",http://twitter.com/realDonaldTrump/status/854547423464759296,"April 19, 2017 at 12:09AM"
@realDonaldTrump,Dems failed in Kansas and are now failing in Georgia. Great job Karen Handel! It is now Hollywood vs. Georgia on June 20th.,http://twitter.com/realDonaldTrump/status/854676780527079425,"April 19, 2017 at 08:43AM"
@realDonaldTrump,#BuyAmericanHireAmerican🇺🇸 https://t.co/JPEXQTVR1E,http://twitter.com/realDonaldTrump/status/854749300114546688,"April 19, 2017 at 01:31PM"
@realDonaldTrump,"Today I signed the Veterans (OUR HEROES) Choice Program Extension &amp; Improvement Act @ the @WhiteHouse. #S544 
Watch… https://t.co/0sMv4sPrmf",http://twitter.com/realDonaldTrump/status/854793411110588418,"April 19, 2017 at 04:26PM"
@realDonaldTrump,A great honor to host the @SuperBowl Champion New England @Patriots at the White House today. Congratulations!… https://t.co/tQ5XEPaIxn,http://twitter.com/realDonaldTrump/status/854870777287634944,"April 19, 2017 at 09:34PM"
@realDonaldTrump,"Failing @nytimes, which has been calling me wrong for two years, just got caught in a big lie concerning New England Patriots visit to W.H.",http://twitter.com/realDonaldTrump/status/855055509455593472,"April 20, 2017 at 09:48AM"
@realDonaldTrump,"We're going to use American steel, we're going to use American labor, we are going to come first in all deals. ➡️… https://t.co/QYjWx9K4YY",http://twitter.com/realDonaldTrump/status/855142466034556928,"April 20, 2017 at 03:33PM"
@realDonaldTrump,A great honor to host PM Paolo Gentiloni of Italy at the White House this afternoon! #ICYMI- Joint Press Conference… https://t.co/lJAvEZJV1F,http://twitter.com/realDonaldTrump/status/855172998747348998,"April 20, 2017 at 05:35PM"
@realDonaldTrump,RT @foxandfriends: NYT editor apologizes for misleading tweet about New England Patriots' visit to the White House (via… https://t.co/Re57yLE3cA,http://twitter.com/realDonaldTrump/status/855363343607103489,"April 21, 2017 at 06:11AM"
@realDonaldTrump,Another terrorist attack in Paris. The people of France will not take much more of this. Will have a big effect on presidential election!,http://twitter.com/realDonaldTrump/status/855368516920332289,"April 21, 2017 at 06:32AM"
@realDonaldTrump,"No matter how much I accomplish during the ridiculous standard of the first 100 days, &amp; it has been a lot (including S.C.), media will kill!",http://twitter.com/realDonaldTrump/status/855373184861962240,"April 21, 2017 at 06:50AM"
@realDonaldTrump,"China is very much the economic lifeline to North Korea so, while nothing is easy, if they want to solve the North Korean problem, they will",http://twitter.com/realDonaldTrump/status/855406847200768000,"April 21, 2017 at 09:04AM"
@realDonaldTrump,"WELCOME HOME, AYA!
#GodBlessTheUSA🇺🇸 https://t.co/CR4I8dvunc",http://twitter.com/realDonaldTrump/status/855517053238870019,"April 21, 2017 at 04:22PM"
@realDonaldTrump,"RT @Scavino45: .@POTUS @realDonaldTrump, @IvankaTrump, Jared Kushner, &amp; Dina Powell in the Oval Office today w/ Aya &amp; her brother… https://t.co/78hQjH3dmk",http://twitter.com/realDonaldTrump/status/855576880048738304,"April 21, 2017 at 08:19PM"
@realDonaldTrump,"Presidential Executive Order on Identifying and Reducing Tax Regulatory Burdens' 
Executive Order:… https://t.co/dpE6hDzlAt",http://twitter.com/realDonaldTrump/status/855582764418162690,"April 21, 2017 at 08:43PM"
@realDonaldTrump,"After 5 SB victories since 2002, it was my honor to give Bob Kraft, Coach Belichick, and the players their first to… https://t.co/UZPKjqoGZY",http://twitter.com/realDonaldTrump/status/855626715707650048,"April 21, 2017 at 11:38PM"
@realDonaldTrump,"RT @foxandfriends: Chicago approves new plan to hide illegal immigrants from the feds, plus give them access to city services https://t.co/RziZn1NHO8",http://twitter.com/realDonaldTrump/status/855802920956243969,"April 22, 2017 at 11:18AM"
@realDonaldTrump,RT @foxandfriends: Israeli PM Netanyahu praises U.S. policy changes during meeting with Defense. Sec Mattis https://t.co/v2C9oaq3uY,http://twitter.com/realDonaldTrump/status/855803080310390784,"April 22, 2017 at 11:18AM"
@realDonaldTrump,Getting ready to visit Walter Reed Medical Center with Melania. Looking forward to seeing our bravest and greatest Americans!,http://twitter.com/realDonaldTrump/status/855814859069558784,"April 22, 2017 at 12:05PM"
@realDonaldTrump,Next Saturday night I will be holding a BIG rally in Pennsylvania. Look forward to it!,http://twitter.com/realDonaldTrump/status/855816071663812608,"April 22, 2017 at 12:10PM"
@realDonaldTrump,Big TAX REFORM AND TAX REDUCTION will be announced next Wednesday.,http://twitter.com/realDonaldTrump/status/855817226078879748,"April 22, 2017 at 12:15PM"
@realDonaldTrump,"Today on Earth Day, we celebrate our beautiful forests, lakes and land. We stand committed to preserving the natural beauty of our nation.",http://twitter.com/realDonaldTrump/status/855859245023211520,"April 22, 2017 at 03:01PM"
@realDonaldTrump,I am committed to keeping our air and water clean but always remember that economic growth enhances environmental protection. Jobs matter!,http://twitter.com/realDonaldTrump/status/855901315305795584,"April 22, 2017 at 05:49PM"
@realDonaldTrump,Very interesting election currently taking place in France.,http://twitter.com/realDonaldTrump/status/856146924705120256,"April 23, 2017 at 10:05AM"
@realDonaldTrump,"Thank you Lake Worth, Florida. @foxandfriends",http://twitter.com/realDonaldTrump/status/856147612952612864,"April 23, 2017 at 10:07AM"
@realDonaldTrump,ObamaCare is in serious trouble. The Dems need big money to keep it going - otherwise it dies far sooner than anyone would have thought.,http://twitter.com/realDonaldTrump/status/856150719656755200,"April 23, 2017 at 10:20AM"
@realDonaldTrump,The Democrats don't want money from budget going to border wall despite the fact that it will stop drugs and very bad MS 13 gang members.,http://twitter.com/realDonaldTrump/status/856171332521820165,"April 23, 2017 at 11:42AM"
@realDonaldTrump,"Eventually, but at a later date so we can get started early, Mexico will be paying, in some form, for the badly needed border wall.",http://twitter.com/realDonaldTrump/status/856172056932700164,"April 23, 2017 at 11:44AM"
@realDonaldTrump,New polls out today are very good considering that much of the media is FAKE and almost always negative. Would still beat Hillary in .....,http://twitter.com/realDonaldTrump/status/856233279841849344,"April 23, 2017 at 03:48PM"
@realDonaldTrump,...popular vote. ABC News/Washington Post Poll (wrong big on election) said almost all stand by their vote on me &amp; 53% said strong leader.,http://twitter.com/realDonaldTrump/status/856234989591121922,"April 23, 2017 at 03:55PM"
@realDonaldTrump,"The two fake news polls released yesterday, ABC &amp; NBC, while containing some very positive info, were totally wrong in General E. Watch!",http://twitter.com/realDonaldTrump/status/856481786938916865,"April 24, 2017 at 08:15AM"
@realDonaldTrump,The Wall is a very important tool in stopping drugs from pouring into our country and poisoning our youth (and many others)! If,http://twitter.com/realDonaldTrump/status/856484873133060101,"April 24, 2017 at 08:28AM"
@realDonaldTrump,#CongratsPeggy! https://t.co/e1q36nKT8g,http://twitter.com/realDonaldTrump/status/856508531087990785,"April 24, 2017 at 10:02AM"
@realDonaldTrump,"....the wall is not built, which it will be, the drug situation will NEVER be fixed the way it should be!
#BuildTheWall",http://twitter.com/realDonaldTrump/status/856531163799859201,"April 24, 2017 at 11:31AM"
@realDonaldTrump,Join me in congratulating @NASA's @AstroPeggy by using the hashtag #CongratsPeggy! Earlier today:… https://t.co/AUdJgxXiT4,http://twitter.com/realDonaldTrump/status/856556220911681539,"April 24, 2017 at 01:11PM"
